numero;PrimeiroNome;UltimoNome;Curso;notas*avg
407;Jillayne;Margret;MIEFIS;(17,16,0,11,5,0)
806;Alie;Friede;LCC;(16,2,3,14,14,1)
780;Adore;Monaco;LCC;(3)
385;Vita;Angelis;MIEFIS;(8,13)
647;Kellen;Gamaliel;LCC;(3,1,10,19)
989;Kirbee;Auberbach;MIEI;(19,18,16,16,0,10)
715;Kathi;Kalinda;MIEI;(16)
126;Joy;Lunsford;MIEFIS;(14)
869;Mellicent;Ariella;LCC;(6)
814;Juliane;Diann;MIEI;(6,6)
589;Hollie;Devlen;MIEI;(8)
404;Binny;Buffum;MIEFIS;(2,0)
563;Rayna;Clara;LCC;(19)
495;Halette;Muriel;MIEI;(11,10,0,12)
473;Flory;Phi;LCC;(6)
303;Tracey;Whiffen;MIEFIS;(15,16,2,9)
932;Ezmeralda;Pozzy;LCC;(5,3)
493;Bill;Morehouse;MIEFIS;(8,7)
438;Elora;Allys;MIEI;(1,2,5,12)
194;Renie;Clie;MIEI;(9,11,14,16)
277;Luci;Idelia;MIEI;(5,19,10,15,2,19)
641;Kerrin;Suzetta;MIEFIS;(0)
719;Genovera;McLaughlin;LCC;(7,6,15,12,3,11)
509;Lilith;Madaih;MIEI;(3,16,15,17,8,10)
355;Violet;Concha;MIEFIS;(2)
180;Veda;Lissi;MIEFIS;(8,17,4,5,12,13)
295;Annecorinne;Gombach;MIEI;(14,7)
894;Aeriela;Viddah;MIEFIS;(0,3,13,2,5,2)
210;Dode;Kronfeld;LCC;(18,9)
745;Brena;Gaal;MIEFIS;(1,14,6,11)
560;Jany;Cassius;LCC;(17,2,1,18)
369;Modestia;Thornburg;MIEFIS;(19,11)
990;Merci;Leopold;LCC;(2,9,6,1,0)
734;Tani;Pip;MIEFIS;(18)
442;Aaren;Primalia;MIEFIS;(8)
646;Marline;Emerson;MIEFIS;(10,5,0,17)
128;Elbertina;Horan;MIEFIS;(16)
609;Ardeen;Belanger;MIEI;(0,7,1,7,4,9)
485;Imojean;Couture;MIEI;(2,1,0,14,16)
637;Alexine;Clie;LCC;(8,5)
354;Nerta;Shama;MIEFIS;(12,12,3,17,3,15)
150;Winny;Codding;MIEI;(3,19,12,8,5)
221;Jaclyn;Bigner;LCC;(10,14,15,7)
771;Etta;Vernier;LCC;(14,19,18,9,13)
885;Roxane;Ioab;MIEI;(10,17,14,15,6,6)
789;Janenna;Halsey;MIEI;(9,7,4,9)
626;Correy;Shama;LCC;(6,0,10)
128;Tobe;Warthman;LCC;(13,15,1,2,13)
990;Lorie;Natica;LCC;(14,6,3)
386;Darlleen;Hutchison;MIEFIS;(7,3,18,6,13)
209;Nariko;Gillan;MIEFIS;(11,2)
418;Belinda;Vharat;MIEFIS;(19)
959;Trixi;Salvidor;MIEFIS;(11)
213;Cacilie;Georas;MIEI;(10,13)
305;Adriana;Erskine;MIEFIS;(4,18,1,5)
342;Mathilda;Goddard;MIEFIS;(4,12,4,5,7)
442;June;Penelopa;LCC;(8,12)
216;Barbara;Lattie;LCC;(13,14,1)
108;Barbi;Hirsch;MIEI;(15,1,3,7,3,19)
537;Gavrielle;Bertold;LCC;(10,19,12,0,3,5)
740;Hallie;McGrody;MIEFIS;(2,11,18,5)
923;Robinia;Brackely;LCC;(3,7,17,4,9)
257;Kelly;Atonsah;LCC;(13,10,12)
366;Anthia;Merat;MIEFIS;(19,11,7)
608;Sybille;Tound;LCC;(6,8)
594;Sashenka;Roumell;MIEI;(10,6)
230;Rosene;Milde;MIEI;(6,9)
722;Jolyn;Cookie;MIEFIS;(10,18,19,14,17,15)
677;Kristina;Nea;MIEI;(6,1,12)
730;Alyda;Friede;MIEI;(0,4,9,19,7)
415;Joelly;Honoria;LCC;(3,10,17)
315;Randa;Presber;MIEI;(3,19,8)
255;Laurene;Elsinore;MIEFIS;(14,19)
489;Concettina;Loleta;MIEFIS;(0,0,10,7,10)
330;Linet;Zetta;MIEFIS;(16,16,5)
633;Claresta;Leary;MIEFIS;(2,17,1,2,13)
409;Correy;Salchunas;MIEFIS;(14,6,4)
553;Alia;Jacobah;MIEFIS;(2,14,3,17,9)
597;Almeta;Nadia;MIEFIS;(18,5,13)
585;Aryn;Hashim;LCC;(17,19,16,10)
1000;Talya;Nadia;MIEI;(3,18)
414;Babita;Wareing;MIEFIS;(0,11,9)
950;Valeda;Liebermann;MIEFIS;(15,15,1,2,12)
246;Nannie;Stanwood;MIEI;(8,10,8)
739;Alexine;Xerxes;LCC;(16,12,18,8,8)
191;Lilith;Francyne;LCC;(13)
212;Adriana;Crudden;MIEI;(19,6,3,9)
197;Christal;An;MIEFIS;(9,7,10)
612;Glynnis;Malanie;MIEFIS;(7,1)
845;Andree;Abram;MIEI;(1,10,1,12)
773;Yolane;Alabaster;MIEFIS;(15,12,1)
244;Gratia;Stanwood;LCC;(14,18,0,9,6)
791;Candi;Arne;MIEI;(12,16)
719;Nanete;Emanuel;MIEI;(1,0,17,12)
227;Ebonee;Weaks;MIEI;(16,4,9,0)
538;Lenna;Burch;MIEI;(13,11,16,5,4,3)
294;Sibella;Kylander;MIEFIS;(6)
788;Shannah;Tufts;LCC;(7,15,19,8)
406;Kalina;Hedve;MIEI;(6,6,13,11)
851;Elsie;Caitlin;MIEFIS;(8,7,16,0)
405;Gratia;Winthorpe;LCC;(10,8)
298;Elbertina;Deny;MIEFIS;(1,15,11,9,18)
750;Marinna;Dash;MIEFIS;(18,16,18)
102;Dulcinea;Grimbly;LCC;(6,8,6,11,6)
916;Angela;Morrill;MIEFIS;(1)
821;Leanna;Olnee;MIEI;(15,10,7,15,5,13)
514;Veda;Bobbee;MIEFIS;(15)
395;Doro;Amadas;LCC;(7)
627;Augustine;Sandye;MIEI;(13,12,16,9)
503;Dede;Kare;LCC;(14,3,9,10,9)
963;Lonnie;Emmy;MIEI;(7,16,13,17,11)
999;Ivett;Weide;LCC;(9,1)
994;Lauryn;Stover;LCC;(11,8,13,13)
979;Sidoney;Radu;MIEI;(5,2,6,6)
644;Ardeen;Edison;MIEFIS;(7)
514;Hallie;Fiester;MIEI;(3,13)
796;Max;Lia;LCC;(8,2,8,2,2,6)
643;Lulita;Loeb;LCC;(9,3,12,4,10,0)
229;Ida;Jehu;MIEFIS;(4,14,2,3,5,2)
439;Winifred;Holbrook;MIEI;(10,6,6)
595;Glenda;Nikaniki;MIEI;(8)
711;Marguerite;Dom;MIEI;(18,16,6,5,3,10)
211;Nanete;Read;MIEI;(10,7,14,0,17,9)
329;Perry;Gwenore;LCC;(19,19,14,8,11,17)
968;Gwyneth;Joni;MIEFIS;(19,13,5,16)
673;Lyssa;Linskey;MIEFIS;(10)
711;Louella;Hieronymus;MIEFIS;(14,1,12,0,12)
699;Miquela;Sandye;MIEFIS;(12,15,5)
779;Kayla;Wyn;LCC;(10,10,17,2)
899;Alyda;Manolo;MIEI;(9)
368;Stacey;Wallis;MIEI;(16,16,18)
224;Consuela;Sherrie;MIEFIS;(10,1)
231;Carmencita;Elsinore;LCC;(10,0)
959;Rayna;Michella;MIEFIS;(2,7,4,18,0,19)
233;Genovera;Hertzfeld;LCC;(10)
520;Julieta;Rheingold;LCC;(3,14,13,14,18,16)
858;Lesly;Nickola;LCC;(6,8,2)
652;Caressa;Hillel;MIEFIS;(16)
629;Nelle;Zenas;MIEI;(9,5,19,12,18)
558;Yetty;Ingra;LCC;(12)
299;Robbi;McAdams;MIEI;(17,10,12,15,15)
613;Albertina;Jacinda;MIEI;(3,9,10,12)
241;Annaliese;Auberbach;MIEFIS;(6,6,17,2)
565;Aryn;MacIntosh;MIEI;(8,10,1,6,15,5)
535;Gertrud;Levey;MIEFIS;(18)
574;Darlleen;Marlie;MIEFIS;(19,3,0,17,15,18)
141;Coral;Merat;MIEFIS;(6)
673;Wilma;Voletta;LCC;(1,12,2,8,3)
288;Genevra;Schroth;MIEFIS;(4)
819;Sean;Jaylene;MIEI;(11,10,10)
912;Yvonne;Naor;LCC;(19,10)
463;Wynne;O'Rourke;MIEI;(10)
428;Gui;Urias;LCC;(10)
590;Myrtice;Merriott;MIEI;(7,19,5,11,15,12)
336;Debee;Olympium;MIEFIS;(14)
807;Dione;Jaylene;LCC;(17,2,18,19,0)
503;Helsa;Roxanna;MIEFIS;(4,5,11,5)
658;Janeczka;Torray;MIEFIS;(15,10,14)
368;Philis;Lea;MIEFIS;(13,2,12,4)
585;Marcelline;Pozzy;MIEI;(16)
482;Lita;Jenness;MIEI;(15,9,4,14)
508;Lorie;Kelula;LCC;(12)
349;Josephine;Wilona;MIEI;(11,0)
524;Roseline;Franza;MIEI;(18,12)
954;Daryl;Therine;LCC;(1,13,10,8)
424;Edyth;Maisey;MIEFIS;(3,5,10,11,2,6)
503;Arlena;Magdalen;LCC;(15)
394;Dorene;Donell;MIEI;(0)
340;Micheline;Brackely;MIEFIS;(7,11,15,7,7,12)
458;Vonny;Olnee;LCC;(7,1,9)
113;Carlie;Bollay;LCC;(8,1,9,6)
594;Latisha;Casimir;MIEFIS;(6,16,15,9,11,14)
116;Bertine;Zrike;LCC;(4,1,8,8,18,12)
535;Karina;Haerr;LCC;(9,17)
442;Gwyneth;Raul;LCC;(15,2,19,14,19,6)
948;Sue;Wooster;MIEFIS;(0,12,4)
100;Nananne;Dom;LCC;(6,3,17,15)
148;Rozele;Bryna;MIEI;(4,5,14,2,9)
999;Morganica;Genna;MIEI;(6,16,7,12,1,18)
277;Anica;Lewes;MIEFIS;(8,18,15,18,9,18)
533;Maud;Chandler;MIEFIS;(9,15,8,5,1)
347;Rhea;Fulmer;MIEI;(14,0)
489;Cyndie;MacIntosh;LCC;(4,1,18,6,3,17)
873;Maud;Bettine;MIEFIS;(19,18,13,16,17)
834;Edith;Bury;MIEFIS;(1)
667;Paulita;Hailee;MIEFIS;(13,4,18,18,10)
351;Dode;Bluh;MIEI;(6)
745;Joelly;Hathaway;MIEI;(11,6,15,2)
456;Violet;Behre;MIEI;(13)
607;Wanda;Cimbura;MIEFIS;(12,2,13)
312;Winifred;Harl;LCC;(5,9,15,1,14)
118;Rosene;Dearborn;MIEI;(12,8,6,10)
984;Aurelie;Maxi;MIEFIS;(9,15,14,8)
425;Mellicent;Lacombe;LCC;(16,16,16,15)
747;Chandra;Ellerey;LCC;(1,14,11,16,11,12)
999;Evita;Darrell;MIEFIS;(2,19,10,16,13)
752;Marleah;Rona;MIEFIS;(14,13,8,14)
475;Jenilee;Japeth;LCC;(12,16,1,0,18)
200;Fawne;Doig;MIEI;(11,15,14,19,17)
439;Millie;Danby;LCC;(11,2,19,11,11)
592;Michaelina;Teryn;MIEI;(11)
379;Olivette;Yerkovich;MIEI;(6,7,1)
801;Rivalee;Carri;MIEFIS;(7)
571;Modestia;Phi;MIEI;(1)
346;Jackie;Dalli;MIEFIS;(2)
502;Betta;Naashom;MIEI;(14,6)
458;Margalo;Peti;LCC;(4)
474;Dorene;Palocz;LCC;(11,16,9,4,11,13)
449;Giustina;Thema;LCC;(17)
915;Mariann;Vacuva;MIEI;(16,17,9,9)
951;Elise;Euridice;MIEI;(19,11,9,15,3)
741;Roslyn;Bouchard;MIEFIS;(6)
683;Steffane;Judye;LCC;(17,18)
702;Merle;Jena;MIEFIS;(12)
663;Elbertina;Aida;MIEFIS;(4)
974;Luci;Drisko;MIEI;(1,9,5,15,9)
629;Sheree;Cherianne;MIEI;(9,7,9,8,15)
495;Lynnea;Skurnik;LCC;(5,11,11)
960;Dorthy;Hull;MIEI;(11,8)
850;Sandie;Thilda;LCC;(2,7,15,6,0,10)
773;Tybie;Henrie;MIEI;(17,14,3,7)
603;Kaia;Terencio;MIEI;(10,3,11)
340;Ellette;Ashely;LCC;(17)
134;Allis;Tjon;MIEFIS;(10)
863;Suzette;Ellerey;MIEFIS;(18,6,17,18,3,8)
314;Letizia;Laurianne;LCC;(11,3,11,2)
243;Ronna;Knowling;MIEFIS;(13,11,5,19,9)
320;Kathi;Lanita;LCC;(19,19,11)
843;Cristine;Zrike;MIEI;(12)
281;Wynne;Margret;LCC;(19)
465;Selma;Read;MIEI;(12,4,17,5,5,1)
826;Lucille;Odell;LCC;(8,5,5,2)
658;Valli;Schlosser;MIEFIS;(7,9,7)
581;Netty;Malanie;LCC;(10,0,0,0,5)
835;Evaleen;Sheedy;MIEFIS;(18,15,15,11)
281;Maud;Braun;MIEFIS;(12,18,5,14,2)
657;Orsola;Berriman;MIEI;(3,17,11,18)
552;Ileana;Rese;LCC;(0)
483;Dennie;Zetta;MIEFIS;(12,5)
333;Di;Hewitt;LCC;(10,18,8)
216;Evaleen;Tremayne;LCC;(9,13)
820;Roz;Oriana;MIEI;(16,19,16)
907;Betta;Ackerley;MIEFIS;(10)
900;Netty;Henrie;LCC;(6,16,16,15,4)
439;Louella;Brandice;MIEFIS;(3,5)
757;Genevra;Michella;LCC;(2,7,7)
934;Stevana;Bendick;MIEFIS;(0,13,3)
369;Natka;Fulmer;MIEI;(17,0,13,1,1)
284;Rani;Wildermuth;MIEI;(0)
517;Wendi;Klotz;MIEFIS;(18,14)
143;Gabi;Rustice;LCC;(17)
391;June;Jerold;MIEFIS;(15,8,14,19,1)
846;Fanny;Allare;LCC;(0,16,5,12,0)
100;Elise;Miru;MIEFIS;(19,19)
402;Chandra;Fink;LCC;(12,12,14,14)
613;Bobinette;Bollay;LCC;(16,13,9,4,5)
884;Linzy;Hurley;MIEI;(4)
793;Ardys;Damarra;LCC;(5,6,15,14,4)
852;Vita;Riva;MIEI;(12,14,6,6,14)
918;Reeba;Iphlgenia;MIEI;(15,7)
946;Carol-Jean;Zeeba;LCC;(14)
199;Kenna;Erminia;LCC;(16,15,7,5,15)
112;Nananne;Mallon;MIEI;(16,16,8,6,5)
857;Melisent;Oneida;MIEFIS;(17)
778;Minda;Janene;MIEI;(11,11,15,2,2)
371;Natka;Helfand;MIEI;(8,18,3)
897;Jennica;Chabot;LCC;(0,9,2)
425;Emelina;Montgomery;MIEI;(12,11,3,17)
623;Verla;Pearse;LCC;(15,10,2,3,5)
659;Charissa;Stefa;LCC;(14)
858;Kerrin;Kinnard;MIEI;(2,6,9,8,19,2)
110;Andeee;Joachim;MIEI;(2,5,6,17,2,7)
112;Janenna;Old;MIEFIS;(1,2,7,4,11,11)
362;Chrystel;Old;MIEFIS;(8,5,0,0,16)
692;Brena;Sharl;LCC;(13)
173;Dacia;Abram;MIEFIS;(1,2,17,8,1)
784;Dione;Center;MIEI;(4,7,0,0)
297;Mara;Jalbert;MIEI;(1)
935;Chrystel;Payson;MIEI;(19,17,0,2,9,11)
502;Gisela;Engdahl;LCC;(10,2,0,1,8,6)
304;Chastity;Chandler;MIEFIS;(16,14,10)
291;Marylou;Maxi;LCC;(10,9)
120;Damaris;Tybald;MIEI;(7,7)
989;Priscilla;Terencio;MIEI;(19)
248;Paulita;Madaih;MIEI;(0,3,6)
927;Lolita;Rudolph;MIEI;(12,7)
100;Claresta;Mata;MIEFIS;(16)
519;Janis;Richers;LCC;(9,1,9)
328;Moyna;Ardra;MIEFIS;(17,6)
611;Kirstin;Fiann;MIEFIS;(11,3,16,11,9)
399;Viviene;Magnolia;MIEI;(6)
848;Britni;Alexandr;LCC;(6,15,18)
305;Melisent;Jethro;LCC;(8,14)
620;Agnese;Harned;LCC;(9)
971;Ashlee;Faust;MIEFIS;(4,19,17)
429;Wileen;Martsen;MIEFIS;(11,5,16,7,16)
830;Elka;Bandeen;MIEI;(13,12,11,1,0)
461;Pollyanna;Dorcy;MIEI;(17,18,6,14)
675;Roberta;Alfons;LCC;(17,1,5)
887;Chere;Eno;MIEI;(4)
946;Yolane;Holbrook;MIEI;(9,11,18,13,0,18)
569;Zia;Bari;MIEFIS;(10,10,15,13,2)
649;Ingrid;Sancho;MIEI;(17,2,4)
842;Talya;Arvo;MIEFIS;(5)
551;Vinita;Stephie;MIEFIS;(15,16,17)
778;Melisent;Catie;MIEFIS;(5,3)
849;Kathi;Edee;MIEFIS;(18,8,14)
676;Jinny;Dyche;LCC;(14,17)
429;Netty;Mata;MIEI;(4)
209;Aigneis;Garbe;LCC;(12,7)
376;Averyl;Lia;MIEFIS;(14,14,4,2,16,2)
669;Corene;Schenck;MIEI;(0,19,13)
707;Anallese;Garek;MIEFIS;(6,0,11,0,0,0)
201;Verla;Bergman;MIEI;(10,12,12,7,7,3)
143;Linzy;Georgy;LCC;(15,15,18,8,8)
495;Shaine;Solitta;MIEFIS;(7,1,1,14)
271;Phylis;Craggie;MIEFIS;(9,15,0,7,0)
267;Fayre;Engdahl;LCC;(16,0)
648;Misha;Waite;MIEI;(5,11,12,2)
540;Gavrielle;Sherfield;MIEFIS;(19,18,7,14,11,5)
307;Addia;Even;MIEI;(8,15)
289;Orsola;Kolnick;MIEFIS;(2,0,4,6,1)
276;Lorne;Lemuela;LCC;(12,15,2,16,8,10)
340;Concettina;Albertine;LCC;(7,18,16,13,6)
961;Gloria;Hathaway;LCC;(3,12,15,4,15,9)
889;Collen;Llovera;MIEI;(4,16,18,6,12)
915;Minda;Adalbert;MIEI;(9,5,6,12)
104;Thalia;Madox;LCC;(6,2,11,12,0,3)
431;Elsie;Hurley;LCC;(14)
542;Aaren;Damarra;MIEI;(1,5,5)
725;Keelia;Burch;MIEFIS;(14,18,9,9,13)
656;Marinna;Nedrud;MIEI;(7,7,14,5,0)
304;Wanda;Dunkin;LCC;(19,5,0,12,6,16)
889;Willetta;Mallon;LCC;(8,9,2,9,5)
133;Althea;Velick;LCC;(10,4,11,8,11,0)
140;Roberta;Romelda;MIEFIS;(16,9,16)
419;Deloria;Durware;MIEFIS;(9,15,18,3,17,14)
725;Jenda;Pernick;LCC;(1,1,14,15,11)
983;Aigneis;Goerke;LCC;(15,8,3,13,5,9)
965;Gratia;Stephie;MIEFIS;(7,12,10,11,10,12)
662;Lorne;Docilla;MIEFIS;(3,13)
785;Jolyn;Fiester;LCC;(19,6,18)
573;Sherrie;Colp;LCC;(0,18,9,19,19,11)
902;Tressa;Brodench;MIEFIS;(9,14,8,18,18)
439;Peri;Moina;MIEI;(13,15,8,0)
944;Celestyna;Barrus;MIEI;(18,10,2,5)
911;Bee;Schlosser;LCC;(18,16,0,5)
298;Deane;Fosque;MIEI;(3,5,11)
871;Helena;Rillings;MIEFIS;(19,12,17)
351;Ida;Atcliffe;MIEI;(4)
274;Sharlene;Woodberry;MIEFIS;(10,7,16,14)
285;Valli;Ackerley;MIEI;(13,14,9,16)
462;Konstance;Allare;LCC;(9,3,4)
816;Robinia;Autrey;MIEI;(17,18,8,19,7,13)
737;Sheree;Daegal;MIEI;(4,1,1)
506;Susan;Bari;LCC;(15,5,15,5)
121;Charissa;Imelida;LCC;(17,16,11)
239;Gloria;Raama;MIEI;(13,4,12,16,18)
334;Ardeen;Dorothy;MIEFIS;(13,11,15,1)
472;Beth;Stevy;MIEI;(3,11,8,13)
790;Lyssa;Byrne;MIEI;(9,0,19,3,3)
409;Tori;Billye;MIEI;(0,5)
986;Anica;Clara;MIEI;(0,9,18,10,10,15)
586;Tressa;Kiyoshi;MIEFIS;(7,18,15,16,15,18)
190;Bobinette;Dermott;MIEI;(1,9,16,4,7,18)
561;Meriel;Hebner;MIEI;(14,15,5,4,16,8)
472;Edee;Winnick;MIEI;(5,6)
782;Frances;Suanne;LCC;(10,17)
276;Christian;Jethro;LCC;(3,18,14)
411;Ellette;Paine;MIEFIS;(5,1,9,1,14)
328;Robinia;Smitt;LCC;(5,11,17)
874;Lacie;Podvin;MIEFIS;(14,9,19)
232;Evita;Raffo;MIEI;(19,15)
401;Fawne;Olnee;MIEFIS;(3,6,18,3,2,8)
120;Vanessa;Dearborn;MIEFIS;(13,16)
301;Marleah;Carlson;MIEFIS;(7,19,18,0)
711;Keelia;Poppy;LCC;(5)
662;Dorothy;Gilbertson;MIEI;(18,18,1,4,18)
379;Rayna;Garrison;LCC;(7,5)
224;Gianina;Greyson;MIEI;(6,13,5)
638;Raina;Karl;LCC;(19)
652;Marika;Hessler;MIEI;(7,17,18,6,5,12)
667;Livvyy;Skell;MIEI;(2,5)
534;Madeleine;Stacy;LCC;(11,1,19,2,7,5)
817;Dennie;Kare;MIEFIS;(11,9,2,5,1,19)
870;Gianina;Jeanne;LCC;(4,11,19,7,18,9)
738;Isa;Brackely;LCC;(3)
802;Asia;Latini;MIEFIS;(16,2,18,18)
641;Odessa;Rodmann;MIEI;(13,12)
122;Shandie;Audly;LCC;(19,10)
265;Myrtice;Thar;MIEI;(11)
856;Christy;Jobi;MIEFIS;(1,18,14,4)
942;Pollyanna;Claudine;LCC;(7,8,13,13,3)
800;Frank;Hewitt;MIEFIS;(16,5,17,4)
301;Dale;Wildermuth;LCC;(12,17,7,11,2,13)
656;Karena;Bow;LCC;(19,3)
553;Diena;Rubie;MIEFIS;(8,3)
814;Vita;Stevy;MIEI;(7,14,9,9,6,12)
986;Bettine;Newell;MIEFIS;(0,16,18,11)
808;Delilah;Libna;MIEI;(3,4,15,3)
172;Bobinette;Jotham;MIEI;(8)
361;Evita;Gaulin;LCC;(16)
191;Ingrid;Trace;LCC;(11,15,9)
736;Kore;Wyn;MIEI;(10)
197;Nerta;Bakerman;MIEFIS;(16,16,16,15,18,15)
293;Marsiella;Johnsson;MIEFIS;(6,19,16)
366;Mignon;Artie;MIEI;(9,9,4,13,18,3)
502;Mady;Gale;MIEFIS;(9,11)
702;Annora;Borrell;MIEFIS;(8,17,7,10,5)
100;Mariann;Hailee;LCC;(9,13,11,18)
915;Merle;Fadiman;LCC;(1,1,15)
598;Courtnay;Mallon;MIEI;(7,15)
751;Ronna;Dowski;MIEI;(8,4,5,7)
842;Fidelia;Amethist;MIEI;(8)
727;Cyndie;Aaberg;LCC;(19)
159;Veda;Bultman;MIEI;(9,13,8,17,14)
366;Almeta;Anderea;LCC;(12)
894;Chere;Joseph;LCC;(16,13,12,6,8,14)
785;Wanda;Odysseus;MIEI;(2,7,15,6,3,3)
523;Pollyanna;Hanshaw;LCC;(0,4)
487;Paola;Tamar;MIEFIS;(1,8,6,9,14,9)
869;Linet;Talia;MIEFIS;(4,19,12)
895;Emilia;Waite;MIEFIS;(18,16)
720;Dotty;Narton;LCC;(1,3)
752;Gusella;Raychel;MIEFIS;(19,11,11,10)
116;Chandra;Sheedy;LCC;(17,15,9,17,7,18)
717;Deloria;Georgy;LCC;(4,13,11,7,13,11)
675;Edyth;Laurianne;MIEFIS;(0,19)
657;Dagmar;Keelia;MIEFIS;(11,16,19)
510;Norine;Tice;LCC;(4,8,15,12,4)
288;Kaja;Rurik;MIEFIS;(2,9)
182;Sharai;Hashim;MIEI;(12,16,2,1,3,10)
287;Kary;Cottle;LCC;(10,6,3,5,11)
750;Gui;Shirberg;LCC;(12,12,8,11)
511;Linet;Atcliffe;LCC;(3,0)
964;Elie;Llovera;MIEFIS;(2,5)
633;Lexine;Caitlin;MIEI;(18,6,13,4,18)
344;Myriam;Kenwood;MIEFIS;(3)
515;Alexine;Obed;MIEI;(15,9,16)
657;Louella;Yerkovich;MIEI;(15,8,10,3,2)
772;Cacilie;Haldas;MIEFIS;(4,10,14,16,9)
780;Chere;Joli;MIEI;(14,7,18,4,7,15)
373;Lauryn;Madox;MIEI;(2,18)
811;Claudina;Leifeste;MIEI;(7,15,4,7,1,11)
649;Neila;Bouchard;MIEI;(13,14,0,5,0,9)
540;Katleen;Ivens;MIEI;(7,2,5,4,10)
690;Marleah;Shelba;MIEFIS;(2,13,4,7,1)
510;Latisha;Arquit;MIEI;(8,7,19,7,11)
894;Oona;Merna;MIEI;(6,8)
780;Silvana;Lilybelle;LCC;(14,19)
936;Tracey;Yorick;MIEI;(15,13,3,3,17)
395;Nataline;Raimondo;MIEFIS;(0,1)
150;Catrina;Bigner;MIEFIS;(1,16,8,10,1,15)
350;Esmeralda;Bryna;LCC;(19,6,17,12,9)
907;Mureil;Shaver;LCC;(14,9,19)
767;Concettina;Mandler;MIEFIS;(18)
345;Viki;Kunin;MIEFIS;(17)
257;Esmeralda;Ephrem;MIEI;(14,0,7,5,2)
336;Giustina;Briney;MIEI;(17,19,4,17,14)
643;Marline;Taima;LCC;(6,3)
602;Viki;Helve;MIEFIS;(19)
656;Karina;An;LCC;(14,6,14,10,12)
711;Ana;Fancie;MIEFIS;(0,12,19)
128;Ernesta;Alabaster;LCC;(2,2,12,9,7)
143;Livvyy;Drisko;MIEI;(8,5,7,8,9,3)
418;Merci;Francyne;MIEI;(19,14)
220;Brianna;Stav;LCC;(3)
980;Valera;Seumas;MIEFIS;(10,1,19,17,16,2)
466;Moyna;Longfellow;LCC;(3,14,11,0)
568;Renie;Hourigan;LCC;(18,5)
201;Kary;Tengdin;LCC;(10,11,5,8,14,18)
841;Corly;Cherianne;LCC;(18,6,1,5)
366;Berget;Cadmar;MIEFIS;(10,13,9,7,1,16)
633;Tamqrah;Tomasina;MIEFIS;(9,8,16,13,5,6)
368;Dione;Celestine;LCC;(16,16)
964;Cherilyn;Hanshaw;MIEFIS;(1,9,9)
230;Sue;Kesley;LCC;(10,11,9)
991;Clementine;Sheng;LCC;(0,7)
704;Doro;Deny;MIEFIS;(1,18)
621;Gui;Donell;MIEI;(11,18,19,4,17,3)
962;Cherilyn;Wooster;MIEI;(9,18,8,14,4,2)
975;Carlie;O'Neill;LCC;(17,0)
871;Sheelagh;Lauraine;MIEI;(10,15,10,15,1)
529;Maisey;Natica;MIEFIS;(15,15,19)
595;Inga;Wattenberg;LCC;(7,10,12,3,3)
802;Glenda;Weinreb;MIEFIS;(2)
899;Fanchon;Schroth;MIEFIS;(17,16)
190;Nita;Fry;LCC;(7,14)
489;Marsiella;Beebe;MIEFIS;(3,19,10,1)
215;Suzette;Connelly;MIEFIS;(7,13,14,12)
342;Sarette;Tound;LCC;(10,3,16,16)
273;Oona;Schlosser;LCC;(9,16,17)
274;Lexine;Pond;MIEI;(8,18,17,0)
696;Karolina;Yam;MIEFIS;(19,5)
993;Bee;Lumbard;MIEI;(10,18,5,10,0,9)
294;Carolina;Brenn;MIEFIS;(4,6,16)
875;Tiffie;Ackerley;MIEI;(4,19,17)
558;Trudie;Justinn;MIEFIS;(5,19,16)
242;Trixi;Leffen;LCC;(19,1,2,7)
238;Dotty;My;MIEI;(15,9,9)
165;Shaine;Juan;MIEFIS;(3,14,10)
911;Danika;Atonsah;MIEI;(11,17,18,7,6)
300;Kaia;Skurnik;MIEI;(13,14,3)
369;Layla;Rossner;LCC;(11,17,7,13)
775;Maurene;Henrie;MIEI;(7,5,4,12,6)
513;Jacquetta;Pyle;MIEFIS;(0)
112;Jackie;Buttaro;MIEFIS;(5,3,12,13)
359;Lorenza;Lanita;MIEFIS;(4,7)
948;Karlee;Howlyn;MIEFIS;(7)
835;Antonietta;Wu;MIEFIS;(13)
217;Rochette;Lasley;LCC;(13,11,13)
201;Margarette;Tayib;LCC;(13,6)
672;Daryl;Louanna;LCC;(1,16,15,11,4)
546;Bill;Chobot;MIEI;(18,19,17)
989;Jenilee;Linskey;MIEFIS;(17,12,18,13,17,1)
148;Nicoli;Madox;MIEI;(19,5,15)
295;Lesly;Dunkin;LCC;(15,1,19)
925;Sashenka;Ietta;MIEFIS;(5,4,17,4,16)
757;Helsa;Aida;MIEFIS;(10,3,13,15,0,19)
889;Jean;Cecile;LCC;(12)
821;Morganica;Loring;LCC;(9,11,16,7,13,10)
396;Valli;Adamsen;LCC;(18,19,5)
484;Tersina;Behre;MIEI;(8,5)
173;Dotty;Kronfeld;MIEI;(17,13,16)
207;Ida;Yoko;MIEFIS;(4,17)
370;Ruthe;Bethany;LCC;(5,19)
707;Tracey;Ochs;MIEFIS;(6,3,17,14,10)
148;Ileana;Nerita;MIEFIS;(4)
735;Brana;Koziara;MIEI;(18,19)
368;Sindee;Ephrem;LCC;(4,16)
873;Kore;Ventre;MIEFIS;(0)
